CO_sensor,NMHC,NOx,NO2,O3_sensor,temp_C,humidity,abs_humidity,CO_level
1161.3,107.6,355.1,84.8,554.1,7.3,74.5,1.896,9.848
1263.1,352.1,218.6,91.2,1430.1,7.1,27.0,1.392,7.308
555.9,59.1,628.5,66.2,2123.7,25.4,80.6,1.78,15.0
309.1,202.8,176.6,103.7,1588.7,17.5,52.6,0.885,7.427
841.3,159.8,11.2,100.0,1363.7,16.7,37.3,1.877,4.376
1266.9,1.5,158.3,108.7,528.3,14.2,56.8,1.909,6.52
1102.1,35.6,31.3,98.6,1125.2,15.2,38.0,1.086,4.032
886.7,18.0,377.7,146.9,936.9,17.1,75.8,1.0,12.157
1492.2,580.3,131.9,103.6,1133.3,10.5,42.5,0.947,5.392
1850.6,113.4,165.0,96.2,456.2,21.1,25.1,1.221,7.596
1291.0,53.2,184.0,120.1,1073.6,17.0,22.5,1.493,7.652
1630.9,319.3,57.0,37.4,760.4,19.8,38.2,1.26,5.391
399.8,258.8,76.3,40.1,775.4,21.4,57.2,1.291,5.793
1050.5,382.1,24.3,88.4,901.8,2.6,64.5,0.591,3.486
789.1,440.6,126.1,130.9,362.9,26.0,55.4,1.846,7.259
1278.6,641.4,161.4,102.2,1319.9,10.4,68.9,0.762,5.859
507.3,2.1,103.9,85.5,1120.8,9.6,67.7,1.583,5.137
985.3,346.0,32.4,107.6,899.3,38.6,60.2,0.954,6.266
747.9,7.4,254.3,158.4,422.2,21.5,67.7,1.205,9.715
1322.6,112.5,313.5,45.3,469.2,23.5,80.3,0.511,10.777
800.1,255.8,,106.1,1239.9,13.6,22.8,1.725,7.189
377.1,165.2,201.1,43.5,675.6,13.9,78.3,1.942,7.891
1186.7,221.1,452.0,56.9,582.6,11.8,44.9,0.685,12.751
1344.3,,120.6,104.8,376.8,19.2,41.4,0.789,5.776
644.8,30.1,336.9,142.0,914.6,1.2,80.4,0.608,8.519
1268.2,305.1,590.3,111.1,597.6,16.0,62.5,0.618,15.0
1041.5,86.0,342.3,132.9,676.4,20.4,24.1,1.324,10.775
1039.0,437.3,43.6,112.0,1237.3,26.7,33.3,0.746,5.608
128.9,140.7,49.5,170.2,896.5,6.8,85.5,0.832,3.674
1459.6,354.0,28.5,131.7,370.3,27.0,48.9,1.177,5.398
1141.5,,265.5,95.5,731.8,19.5,39.1,1.221,9.236
1111.0,190.4,52.4,148.5,997.0,6.1,33.9,0.931,4.149
1167.1,58.7,204.2,103.1,1041.2,19.0,59.0,1.972,7.588
1097.9,388.4,96.1,130.2,1530.1,22.8,87.8,0.67,5.637
1594.5,,,147.9,1131.9,25.5,29.4,0.787,8.358
1441.3,86.1,145.2,178.5,964.9,17.1,36.7,1.144,6.917
819.5,340.4,271.2,189.0,1269.4,24.4,54.7,0.935,9.597
2095.6,273.3,108.4,197.2,1170.9,12.9,35.1,1.749,4.904
1308.1,185.0,56.0,150.9,139.4,22.1,90.0,0.765,5.375
1780.3,13.0,367.4,96.4,650.8,19.0,48.7,1.572,11.1
1089.9,398.2,182.0,118.3,852.1,12.5,50.8,0.689,6.624
1047.9,360.6,22.7,67.9,347.3,15.0,35.3,0.902,3.878
503.6,144.6,251.6,78.4,583.6,31.4,75.7,1.61,10.041
290.5,471.8,303.6,108.9,1200.6,13.8,52.6,0.633,10.079
1007.6,345.8,165.0,133.0,754.7,23.0,65.4,1.861,7.898
864.0,12.1,21.5,67.5,1073.4,19.1,32.2,0.982,5.074
1160.4,56.2,399.0,121.5,988.4,20.5,29.1,1.001,11.55
726.3,,322.1,26.3,1277.2,28.5,59.3,0.852,11.256
1288.8,117.4,63.4,85.6,799.2,26.4,32.5,1.807,6.359
1362.5,197.1,127.4,140.8,1309.7,14.5,56.1,1.46,7.028
1694.9,52.4,181.3,95.1,1311.9,26.6,89.9,0.566,8.302
1947.3,12.1,376.5,169.8,527.5,17.7,50.9,1.873,11.397
1301.6,165.0,249.8,134.5,1057.7,30.7,21.7,1.897,10.413
1807.9,201.2,368.5,7.8,852.3,24.2,64.4,1.325,11.823
1175.9,192.7,,116.8,736.3,21.9,38.1,0.972,7.138
1111.6,106.3,344.1,101.2,1458.2,30.0,85.8,0.741,11.834
605.7,182.2,336.7,163.9,976.6,37.0,36.4,0.892,11.66
1036.6,,,35.3,457.7,24.2,85.3,1.815,7.679
872.4,68.9,67.1,149.2,1044.2,16.9,21.3,0.81,5.548
620.6,10.2,281.0,173.8,929.4,14.4,88.5,0.724,9.07
381.4,62.5,213.3,175.0,598.7,27.8,39.1,0.991,9.053
991.7,,613.0,94.5,1198.1,8.5,74.7,0.952,14.989
559.4,386.3,268.3,146.1,1085.2,11.3,52.6,1.61,7.655
942.9,103.4,76.0,120.0,349.6,25.3,45.9,1.076,6.319
1321.2,50.2,292.4,193.9,1026.2,8.5,87.1,0.805,9.177
644.1,,101.2,144.1,654.3,9.3,85.9,0.716,5.002
506.3,386.1,181.8,110.5,947.7,21.7,62.3,1.244,7.654
467.9,210.9,44.4,113.1,626.4,22.6,85.7,1.921,5.331
731.9,97.8,301.4,48.6,1065.2,17.9,75.2,1.122,10.689
749.4,106.1,25.0,74.2,1127.6,12.1,45.4,0.555,3.793
469.1,,229.2,98.8,734.2,23.0,82.7,0.91,8.284
1378.5,268.4,126.6,138.0,693.7,19.1,45.1,0.993,6.82
1226.3,352.6,156.3,28.6,834.4,15.9,86.2,1.429,5.462
389.9,,253.0,121.7,1023.5,11.6,56.1,1.801,8.305
576.6,362.2,6.3,64.4,743.3,21.6,71.7,1.946,3.545
1338.1,189.1,348.2,32.0,858.9,17.0,64.6,0.853,10.376
476.3,344.5,125.5,53.9,373.2,22.3,71.3,1.78,7.34
617.7,321.8,376.3,106.4,955.8,27.4,32.6,0.643,11.858
916.1,,18.0,120.9,672.5,29.1,82.2,1.345,4.949
695.0,70.0,204.2,121.0,990.8,27.4,77.6,1.019,8.749
1837.0,1.9,171.3,88.6,1058.2,14.3,64.2,0.683,7.524
1181.1,208.6,358.3,85.3,1189.8,9.6,34.8,0.792,10.304
1109.3,183.2,389.2,108.5,852.7,15.7,60.1,0.903,11.454
981.2,593.2,353.6,17.4,682.6,18.7,50.5,1.576,10.622
1346.0,131.9,309.9,107.9,1413.4,28.1,21.3,1.986,10.076
1112.6,6.3,80.6,121.4,1265.5,17.7,84.6,0.548,6.02
803.8,61.2,189.0,41.8,855.9,26.8,73.8,1.699,8.399
343.4,237.4,370.8,150.5,1265.0,19.1,82.8,1.267,10.936
746.3,57.8,99.0,37.4,1121.8,20.1,62.2,0.674,5.575
865.2,237.3,164.8,126.9,1491.6,31.2,43.3,0.848,8.302
1190.7,278.8,178.9,51.2,1143.6,30.1,50.8,1.139,9.094
1372.2,260.2,16.4,138.8,1024.3,8.5,78.0,1.586,2.956
999.9,138.2,138.5,100.8,767.5,19.7,34.0,0.861,6.603
1033.8,291.0,197.3,83.5,1003.1,18.0,30.6,1.459,7.963
521.0,186.8,252.6,146.1,615.4,6.6,27.0,0.91,7.214
656.7,59.6,141.1,27.7,1240.3,23.1,27.0,1.737,6.632
276.6,50.3,513.2,137.4,640.2,17.8,54.1,0.959,13.328
754.1,96.8,142.7,129.4,1114.4,25.9,71.5,1.734,8.164
1130.4,446.5,137.9,102.0,847.6,10.5,82.3,0.983,5.066
1263.3,156.5,23.9,117.5,1151.9,23.2,59.8,1.323,5.55
730.4,170.9,33.7,18.1,1186.2,7.0,54.7,1.686,3.731
1426.4,,323.9,94.4,1093.2,20.2,47.1,0.644,10.607
1587.9,51.8,249.9,94.1,881.8,13.0,41.0,0.751,8.327
1347.0,178.2,197.2,183.7,1114.8,14.1,22.3,1.935,7.621
1476.3,220.6,203.6,63.6,504.0,24.7,71.2,0.772,7.425
631.8,,225.0,7.4,1399.1,-5.0,25.0,1.846,5.842
424.3,242.1,257.2,108.9,1241.9,23.5,73.1,1.271,10.079
1366.4,149.1,92.5,97.6,503.9,6.4,70.0,0.663,4.43
1552.0,357.5,271.6,77.8,1404.3,19.3,89.1,1.215,9.216
1666.3,308.9,169.2,28.8,233.2,4.0,21.4,1.341,6.717
331.7,277.5,17.1,55.0,1122.8,14.8,37.0,0.732,3.764
1020.6,,257.8,73.6,587.3,19.3,25.8,1.647,9.725
547.4,270.1,11.9,94.9,913.8,15.0,85.3,0.675,3.993
929.5,,5.7,4.6,1070.8,25.5,56.0,0.655,4.759
1339.5,165.9,317.2,167.8,1309.2,-4.5,86.9,1.36,7.125
1149.3,,67.1,176.4,923.1,25.0,30.9,1.751,5.938
412.9,102.5,19.2,46.3,784.9,26.8,43.1,1.422,5.857
925.7,257.9,93.8,32.3,523.4,21.4,64.7,0.57,7.116
789.9,388.0,50.0,50.1,963.6,3.1,39.3,1.156,3.749
1368.6,39.4,534.8,132.8,452.5,11.6,84.5,1.583,13.296
708.2,174.9,180.0,92.2,1161.7,20.7,50.7,0.895,7.646
1064.6,506.1,276.3,94.5,973.6,13.3,63.0,1.545,8.247
871.8,227.9,356.7,187.4,1061.1,12.6,44.6,1.091,10.294
1710.5,239.5,209.8,112.8,1264.0,26.3,34.6,1.949,9.125
1277.8,371.3,368.5,153.1,1109.9,15.8,75.9,1.226,11.156
951.0,204.6,300.4,143.2,1348.1,19.5,75.5,1.775,9.448
852.7,245.7,266.4,115.6,694.6,4.7,77.1,1.023,7.848
997.4,90.0,204.8,40.3,932.2,13.9,43.1,1.61,7.322
1875.8,289.4,342.8,101.9,584.4,20.4,79.8,0.99,10.974
1235.2,214.2,138.2,72.2,438.4,16.7,42.3,0.927,6.503
1125.2,291.3,168.5,118.9,700.1,23.7,45.3,0.763,6.971
1275.6,41.7,143.5,149.5,877.9,23.9,41.0,1.461,7.826
1230.8,33.0,181.0,45.8,1111.6,37.0,50.1,1.218,10.239
1266.0,80.8,349.8,99.1,875.4,16.9,21.9,1.041,11.076
1274.3,144.8,162.4,153.3,1131.4,12.4,37.5,0.583,5.813
608.0,34.6,53.7,182.9,1624.1,24.8,37.9,1.489,5.86
481.0,129.5,164.4,22.0,544.4,23.2,79.6,1.528,6.919
1278.9,152.8,160.9,87.8,1094.5,15.2,68.6,0.98,7.63
1147.4,202.4,325.4,115.2,599.1,23.8,38.4,1.489,11.817
782.4,,163.0,100.5,1229.9,9.3,45.4,1.82,5.963
725.9,43.9,212.4,68.8,1145.0,19.9,87.4,1.022,7.684
1205.2,290.5,167.6,13.7,350.9,17.2,61.8,1.58,7.361
1203.4,156.2,278.7,92.9,702.5,14.8,69.0,1.768,9.373
400.1,515.2,226.6,35.4,1739.7,13.5,88.0,1.157,8.044
1018.1,22.8,173.8,92.8,404.7,29.5,66.2,0.731,8.833
949.4,104.7,40.5,146.0,440.4,13.7,48.0,0.559,4.114
894.0,77.3,56.1,154.4,1109.4,17.1,46.8,1.61,4.16
565.1,,,124.9,894.4,16.7,27.8,1.284,7.752
723.3,150.5,351.2,202.9,441.5,11.6,27.1,0.764,10.765
873.6,174.3,177.0,186.2,1155.9,17.6,46.5,0.518,6.581
256.5,23.4,202.6,46.6,1206.3,27.8,49.3,1.14,9.102
1422.1,267.7,108.7,103.4,325.9,5.5,66.0,1.144,5.68
971.8,328.3,182.4,168.9,1633.0,18.0,52.3,1.959,7.524
768.9,493.1,223.6,141.9,1253.2,30.5,70.9,0.71,9.742
593.7,400.2,289.5,161.3,1015.8,2.4,27.0,0.78,7.76
1099.2,156.9,,107.5,599.5,13.2,42.1,1.93,7.4
325.5,122.4,36.7,23.6,666.1,23.3,83.3,0.639,5.144
1289.6,396.6,195.0,162.5,530.0,0.6,23.1,1.725,5.924
1323.7,393.9,277.9,120.7,390.6,5.1,66.0,1.743,8.068
736.7,188.6,15.0,59.5,980.6,10.6,58.8,0.83,3.001
92.6,165.2,79.9,85.1,832.3,12.6,24.2,1.043,4.647
760.2,,334.5,119.1,1222.2,15.1,29.2,1.868,10.543
876.0,188.5,180.9,31.2,1102.5,20.6,40.1,1.456,7.468
949.0,418.7,182.9,181.6,1073.6,9.5,27.1,1.761,6.725
1714.2,263.5,155.0,84.4,929.1,10.4,45.9,1.731,5.77
1135.2,292.3,53.6,50.2,613.5,19.1,66.9,1.274,4.496
1679.7,283.6,327.3,191.1,1142.3,26.7,71.3,0.596,11.056
1317.3,132.4,361.3,40.7,991.0,15.8,45.7,1.309,11.109
1157.7,511.0,290.2,67.6,851.2,30.0,81.8,0.542,9.859
1050.7,133.4,9.1,107.9,755.3,17.1,81.2,0.99,3.967
212.6,114.8,103.7,101.8,834.8,17.9,30.0,0.691,5.961
174.9,100.0,120.0,93.9,552.2,13.0,67.2,1.131,5.577
1302.1,508.8,308.3,112.2,1347.4,21.0,38.7,0.639,10.952
969.4,184.5,447.9,86.2,300.2,27.5,61.6,1.103,14.864
1414.2,,56.4,57.7,955.3,22.7,46.3,0.551,5.972
373.6,293.6,402.6,225.6,920.9,11.0,59.8,0.976,11.366
1128.9,221.3,217.8,199.7,1049.6,18.6,64.0,1.097,8.233
1184.1,,83.6,76.9,731.5,11.8,30.6,0.822,5.788
745.5,238.7,27.0,60.3,976.6,16.9,55.2,1.939,4.19
573.9,380.8,6.0,130.9,1307.4,25.3,31.5,0.936,4.458
584.4,197.2,145.0,110.5,687.0,14.6,32.6,1.415,6.447
717.5,188.8,135.6,29.0,1307.7,22.6,72.1,0.919,7.42
801.9,417.7,17.2,69.0,862.6,28.3,84.0,1.694,4.858
753.4,,358.5,11.2,1075.7,18.6,50.9,1.528,10.944
1125.1,297.4,366.1,68.8,445.4,13.8,72.9,1.681,11.184
940.1,367.2,22.6,134.4,1261.4,33.1,60.3,0.745,6.62
499.6,63.9,267.1,115.5,1635.6,3.4,81.4,1.027,7.452
1219.1,11.7,271.0,1.2,568.2,20.5,85.2,0.804,9.206
525.6,,388.4,84.2,820.5,9.3,78.5,1.558,10.701
860.0,80.9,77.3,119.6,1286.9,19.5,84.6,1.519,4.346
588.9,,81.2,153.1,534.1,25.3,37.5,1.963,5.617
723.8,327.9,15.4,103.5,1189.8,19.6,40.2,1.853,4.296
796.6,0.1,173.2,116.7,513.2,33.6,61.1,1.905,9.326
815.5,340.6,136.9,70.7,663.6,30.0,76.0,1.369,7.658
906.1,304.7,56.3,69.8,1119.2,19.9,26.0,0.723,4.588
983.2,60.3,702.7,74.5,1348.9,36.2,42.5,1.9,15.0
1414.6,138.6,12.3,100.9,1197.4,21.4,42.8,1.81,3.844
586.0,91.6,88.8,20.0,1018.3,15.0,80.8,1.121,4.223
156.0,381.5,341.4,37.3,619.1,11.6,72.2,1.33,9.614
566.4,211.8,160.1,121.2,920.4,22.2,65.5,0.648,7.405
1431.8,,171.5,94.0,829.4,20.1,33.0,1.055,7.497
1254.9,133.3,241.7,50.8,1087.2,20.5,56.7,1.706,8.673
678.4,103.3,365.0,103.0,912.0,15.4,20.6,1.965,11.068
849.5,75.1,249.0,65.8,730.5,20.8,34.5,1.227,8.567
196.2,292.1,1.9,117.8,1146.2,36.6,76.1,0.925,5.78
648.9,286.8,94.2,107.3,815.4,20.4,65.9,1.662,5.34
680.2,250.7,292.6,89.6,665.2,27.4,58.3,1.782,10.163
1299.2,207.8,104.5,44.4,905.6,27.1,79.0,1.454,6.475
927.4,447.2,272.3,58.9,635.0,7.5,50.9,1.224,8.01
560.6,144.5,258.1,64.6,649.3,20.7,39.6,1.84,8.514
431.0,379.3,20.6,42.1,1314.5,15.2,78.7,1.514,4.578
1332.5,605.8,227.2,103.2,476.4,8.9,41.2,0.501,7.514
937.9,18.7,126.1,112.7,1451.9,2.1,79.9,1.958,4.295
606.8,58.2,39.9,154.2,1323.9,30.2,66.4,1.57,6.162
1386.4,231.9,41.2,94.0,455.6,26.6,64.2,1.224,5.25
1290.9,288.7,179.3,102.1,981.3,10.9,25.6,0.523,6.643
793.3,86.1,98.8,60.5,1019.7,15.6,53.4,0.568,6.403
511.0,134.9,238.6,88.0,946.3,20.7,46.1,1.952,9.14
1576.8,553.7,85.6,119.5,858.5,21.1,84.9,1.694,5.541
1241.3,275.7,484.1,95.5,762.0,17.5,20.9,0.645,13.613
936.4,18.3,90.4,210.3,630.0,13.3,62.2,1.622,5.655
499.8,74.4,316.3,56.3,740.1,27.6,48.8,0.759,11.086
1166.7,6.9,104.7,15.7,1335.7,7.3,76.3,1.082,4.587
578.4,228.6,282.3,58.3,1453.2,9.0,78.4,1.259,8.402
1240.1,188.4,104.3,177.9,204.0,19.5,52.5,1.856,6.711
1196.0,414.3,585.3,171.4,912.9,17.6,31.2,0.578,15.0
710.1,221.8,39.4,84.3,923.0,12.6,34.3,0.702,3.993
1197.6,102.7,142.4,103.8,992.1,2.2,70.7,1.658,5.428
800.4,209.1,288.0,153.3,781.3,22.6,77.6,1.994,10.651
1395.8,59.1,22.3,159.6,1137.0,8.4,45.7,1.664,2.647
798.4,66.6,,11.4,1301.1,13.8,45.6,1.666,7.106
1271.8,171.2,564.6,116.3,1185.9,24.5,31.8,1.295,15.0
2031.1,462.9,29.0,175.1,89.1,16.0,66.0,1.017,4.31
672.8,326.8,205.4,121.9,889.2,6.4,28.4,0.712,7.017
443.9,202.2,203.8,6.6,764.7,11.2,69.2,0.773,7.15
1020.8,252.5,6.2,209.4,776.3,31.4,61.9,1.165,5.154
1195.0,,40.3,135.2,962.1,15.6,76.7,1.945,3.835
645.4,139.6,173.8,28.0,396.3,15.4,61.9,1.411,6.427
953.3,339.7,157.0,72.9,1587.5,24.5,34.5,1.799,7.816
675.2,72.0,207.7,137.3,1724.4,13.9,60.5,0.867,6.819
378.8,216.4,219.9,80.3,1093.2,39.0,83.3,1.089,10.394
1093.7,370.2,293.3,168.8,783.2,20.2,75.5,1.597,10.242
989.0,354.6,349.3,144.8,1254.7,22.6,32.0,0.603,11.541
563.0,198.5,166.6,123.9,703.4,9.1,26.5,0.913,7.39
642.3,200.2,136.9,58.1,1390.2,14.6,87.1,1.347,5.649
841.3,299.2,271.5,117.3,1638.4,21.8,72.2,1.549,9.576
941.3,60.3,486.8,207.7,891.6,19.4,77.9,1.154,13.665
414.5,346.2,58.6,133.6,1181.6,14.3,83.0,1.8,5.322
720.1,53.2,19.8,137.5,1319.0,22.5,52.7,1.377,4.881
1441.9,22.8,10.5,31.6,769.7,25.7,81.2,1.477,4.659
1228.3,409.2,1.3,81.6,796.7,33.1,29.1,0.906,5.684
852.6,78.1,104.2,102.6,788.6,11.0,43.7,0.992,5.152
1430.3,278.7,153.2,104.5,1131.1,37.9,43.9,0.561,8.515
913.3,389.8,68.9,151.2,836.3,32.1,22.5,0.613,6.288
842.7,540.5,265.9,44.0,781.5,33.5,33.1,1.946,10.618
1093.5,35.1,372.4,113.6,1608.6,15.4,71.0,1.326,11.239
1068.3,112.5,20.6,107.2,906.7,21.9,52.4,0.683,3.844
1537.3,171.5,124.3,169.8,769.9,24.0,61.8,0.967,7.221
567.9,20.0,186.9,113.0,1376.1,13.1,63.1,1.451,6.793
1273.1,,377.3,73.3,761.9,7.9,34.8,1.788,9.565
889.0,116.2,149.8,4.9,1049.2,12.8,84.9,0.599,6.835
469.7,,70.1,93.0,918.7,22.7,29.8,1.181,5.267
1124.8,,291.2,102.2,951.2,15.4,20.2,0.603,10.111
819.9,,,95.0,66.9,35.7,38.5,1.193,9.696
1511.4,260.3,77.7,164.6,1054.5,21.9,55.5,1.583,6.201
660.2,147.1,248.8,134.7,1195.2,22.8,31.7,1.66,9.301
743.6,64.9,233.3,74.7,1195.8,12.9,74.1,0.912,8.274
1039.2,205.4,34.5,72.0,1600.5,20.8,34.7,0.901,4.098
296.1,416.4,240.2,109.2,600.7,16.7,86.8,1.982,8.366
1395.0,383.2,26.0,46.2,570.7,10.4,69.7,0.675,3.803
1443.7,355.9,38.8,89.0,1182.0,18.5,79.9,1.468,5.234
1266.5,179.3,54.6,99.8,656.1,32.4,58.4,1.605,5.807
1046.5,97.3,154.2,63.6,1404.6,10.5,58.7,1.66,5.99
1239.8,260.4,215.8,88.5,1147.1,8.8,88.2,1.499,7.345
1098.3,311.1,118.2,57.8,1130.6,3.1,28.2,1.123,4.928
1337.7,,,227.1,980.4,-2.8,60.7,0.678,5.53
1702.7,184.0,207.1,184.7,855.9,28.4,24.8,1.357,8.059
951.4,241.6,204.1,85.2,1157.6,25.8,89.3,1.384,8.498
889.8,355.4,247.1,49.5,1191.6,33.0,64.2,1.479,10.249
922.0,25.2,347.4,48.3,1091.6,18.6,25.8,1.891,10.761
518.0,309.0,252.9,28.5,865.8,13.1,40.0,1.159,8.039
1036.3,81.4,355.6,147.7,306.2,14.6,82.4,1.938,10.51
352.5,57.6,,93.3,768.2,16.5,25.7,0.822,7.889
1478.3,84.1,165.8,113.4,822.9,23.0,39.2,0.882,8.9
1513.3,312.6,125.5,128.4,1123.1,29.2,55.3,0.689,6.896
654.0,311.7,358.7,78.1,1511.2,31.8,88.8,0.613,12.443
569.8,43.6,281.1,157.0,434.2,21.0,34.6,1.196,9.886
1351.1,99.6,93.6,125.4,737.9,13.7,75.5,1.452,5.652
383.8,,65.6,90.5,688.6,22.0,44.0,1.089,5.769
633.2,165.1,171.0,95.3,602.3,11.3,20.6,1.328,6.759
572.4,139.5,324.8,155.9,1079.7,12.7,74.8,1.102,9.92
1142.1,8.2,20.3,140.2,1133.3,24.1,54.3,0.567,5.089
1147.9,45.2,69.6,26.3,881.1,10.8,53.6,0.761,4.115
1076.8,257.0,146.4,162.5,1149.9,14.1,67.2,0.902,6.568
931.4,220.6,231.4,114.8,1860.9,6.1,65.5,1.452,7.498
1234.9,46.3,199.6,78.9,1111.5,16.0,65.9,1.798,7.253
989.9,316.8,75.6,55.6,234.8,30.5,42.8,0.773,6.701
1579.6,107.3,100.8,88.2,1064.1,23.5,60.6,0.839,5.63
1366.7,277.5,46.4,99.0,1076.0,22.1,81.4,1.573,4.675
658.0,228.7,235.2,54.3,618.7,12.3,82.5,1.934,7.501
824.5,119.0,20.8,115.8,989.5,14.6,48.3,1.03,3.258
885.0,299.9,210.2,40.8,1121.9,1.1,36.3,0.98,6.223
581.4,370.0,65.3,21.8,929.1,23.9,25.2,1.042,5.615
1403.2,353.5,,103.3,1350.6,24.0,80.0,0.755,8.135
1281.7,141.5,22.0,126.8,1020.1,23.7,31.6,1.238,4.726
856.5,368.9,105.8,144.1,901.3,29.0,42.2,1.315,7.772
1151.8,249.7,183.2,159.1,404.8,21.0,76.8,0.736,7.462
791.1,273.2,,18.4,398.7,7.6,74.8,0.836,5.853
1344.1,272.1,115.7,111.3,509.9,19.2,50.4,0.803,5.405
900.4,142.6,239.7,145.2,1143.2,27.8,68.6,1.409,9.299
173.8,101.2,,102.9,753.9,21.3,36.7,1.567,7.522
458.2,211.2,46.0,96.9,535.6,19.4,85.1,0.958,5.415
1477.3,493.7,180.0,124.4,860.3,16.5,86.6,1.648,7.007
900.9,21.1,19.0,155.6,873.5,27.5,86.0,1.864,5.125
1119.2,86.2,216.8,100.8,627.9,10.1,63.6,1.277,7.296
908.0,68.9,150.8,114.2,999.6,9.1,25.0,1.865,5.02
398.8,105.8,37.9,65.4,1473.3,24.5,62.9,1.44,5.757
536.8,201.5,194.7,59.8,548.8,23.0,49.5,0.793,7.846
1402.9,303.9,140.3,24.1,1047.3,28.8,47.7,0.885,8.021
1385.1,115.2,351.9,8.3,480.4,6.1,22.0,1.385,9.36
424.4,,333.3,127.7,1383.9,23.3,81.2,0.838,10.713
1452.2,262.1,240.8,92.7,498.2,21.8,80.0,0.506,8.561
773.4,100.2,286.8,92.5,251.7,25.4,42.7,0.89,10.109
1056.1,184.0,,135.8,1024.1,20.9,88.4,0.577,8.048
975.4,372.6,235.7,192.3,564.3,25.8,29.5,1.847,8.594
1236.8,134.0,40.4,104.9,1640.8,9.4,78.5,1.53,4.164
1312.6,245.4,306.4,39.9,468.8,23.6,63.5,0.544,10.952
830.6,132.1,60.7,103.2,359.5,16.7,54.0,0.573,4.634
1420.4,414.5,292.4,143.1,965.6,23.3,87.4,0.543,9.465
1535.7,285.0,283.3,12.8,115.5,12.8,60.8,1.695,9.13
1135.0,403.6,191.7,159.4,366.5,19.6,78.4,1.679,7.73
572.1,227.7,14.5,54.1,546.0,21.8,36.3,1.607,4.769
1170.9,537.8,5.3,171.0,523.8,20.4,22.3,0.726,3.275
792.2,394.7,356.5,93.1,660.4,19.8,34.8,1.98,10.287
853.6,53.4,312.8,52.8,662.5,12.1,89.2,1.768,10.499
625.1,305.9,33.8,128.1,577.8,15.0,59.3,1.464,4.574
1558.8,,9.4,65.5,1204.7,1.8,78.9,1.52,2.154
957.4,110.8,67.8,17.2,858.7,16.6,67.9,1.076,4.233
1534.9,7.1,483.5,86.2,904.0,20.0,30.8,1.356,13.119
1286.4,177.1,338.6,182.5,881.3,18.2,28.0,1.017,10.873
681.2,565.3,256.9,60.7,867.3,9.7,54.0,1.572,7.715
689.3,183.5,89.7,14.0,936.4,25.6,85.9,1.004,5.525
929.6,294.1,387.9,46.6,1080.4,21.2,29.3,1.926,11.492
982.5,7.8,201.6,70.6,1286.1,18.8,55.1,1.952,7.17
828.9,25.7,84.9,175.5,1249.3,13.0,73.2,0.88,4.681
1435.1,237.2,155.7,12.4,1788.8,11.3,25.5,1.735,5.823
1033.6,155.9,404.5,84.1,618.1,23.5,48.5,0.652,12.777
1107.1,218.4,36.3,33.8,660.4,24.9,57.5,0.885,5.604
568.7,140.2,78.9,123.1,1172.3,13.3,27.7,0.895,4.463
282.7,119.1,397.8,153.2,585.7,4.3,65.9,1.434,10.284
1346.7,,408.6,120.8,910.6,21.0,71.7,1.878,12.435
599.8,,241.2,108.5,1703.1,35.3,64.8,0.945,10.979
886.9,102.9,164.3,41.5,1522.1,10.6,25.2,1.138,6.146
965.2,161.7,6.8,78.2,585.5,17.2,20.5,1.085,3.038
1050.3,49.8,96.7,102.3,440.2,19.3,75.9,1.071,5.823
800.9,445.8,415.9,169.7,183.2,17.8,54.3,1.364,12.289
666.7,172.6,255.4,38.5,909.3,28.3,59.6,1.51,10.01
789.2,135.8,36.3,62.4,753.4,9.6,83.5,1.097,3.803
309.4,466.9,313.9,112.7,866.4,29.6,59.1,1.71,11.43
1163.2,292.8,,163.7,795.0,18.2,37.8,1.382,7.747
1207.0,100.2,33.5,66.3,776.0,21.6,51.3,0.908,4.105
1163.5,293.1,248.1,211.1,740.4,19.2,53.9,1.057,8.504
1040.2,3.8,390.9,68.0,919.2,17.2,67.7,1.946,11.278
1429.6,,43.7,43.7,1315.0,14.0,44.6,1.404,4.402
1471.4,144.6,74.5,81.8,58.0,16.2,78.8,1.251,4.621
1411.6,245.7,54.4,57.5,778.5,34.2,57.5,0.871,5.944
972.7,,96.1,107.5,527.6,27.3,58.2,1.3,6.784
943.9,18.9,168.1,141.2,1079.9,17.5,73.2,0.622,7.311
1024.4,47.8,171.9,137.7,749.6,24.0,25.7,1.1,8.343
733.8,167.1,185.2,138.9,1302.8,23.3,82.2,1.8,8.35
1069.4,132.0,45.6,81.8,1249.6,1.6,33.6,1.148,2.403
1021.8,28.2,317.3,104.5,598.7,14.2,43.3,1.763,10.154
1352.0,106.2,169.4,22.8,997.7,6.5,26.4,0.56,5.905
1549.5,154.3,23.7,48.1,1297.1,18.2,53.0,0.708,4.093
1105.7,,52.5,149.0,785.5,27.6,43.7,1.6,5.72
1268.3,300.4,51.3,89.7,890.6,22.7,35.1,1.617,5.86
994.9,157.9,162.5,97.3,671.4,19.3,32.4,1.469,6.408
1305.4,153.9,220.3,118.4,816.5,12.4,29.8,1.882,7.276
1338.7,269.3,94.0,7.0,1007.8,5.2,24.4,1.292,4.171
1561.9,757.1,70.7,115.2,1105.7,22.1,35.1,1.59,5.118
232.7,117.0,16.8,77.3,1163.0,18.0,20.3,0.907,3.517
1229.1,246.8,346.7,139.6,872.1,19.5,25.7,1.421,10.571
