duration,src_bytes,dst_bytes,land,wrong_fragment,urgent,hot,num_failed_logins,logged_in,num_compromised,count,srv_count,protocol,intrusion
4.49,3960,4322,0,0,0,7,1,1,0,502,126,udp,attack
0.99,1783,154,0,0,0,10,0,1,0,106,1,tcp,normal
18.63,54,81,0,0,0,17,0,1,0,112,405,tcp,normal
3.65,2618,4422,0,0,0,9,0,1,1,383,50,tcp,normal
10.6,3612,2291,0,0,0,0,0,1,0,421,10,icmp,normal
3.52,1154,369,0,0,0,14,0,1,0,179,286,tcp,normal
2.37,1528,278,0,0,0,22,0,1,0,251,285,icmp,normal
12.51,2416,3058,0,0,0,9,0,0,0,33,3,tcp,normal
9.78,3171,3032,0,0,0,11,0,1,0,505,236,tcp,normal
2.46,2077,54,0,0,0,20,0,1,0,312,140,tcp,normal
9.47,30989,1200,0,0,0,27,0,0,0,86,93,tcp,normal
0.05,375,851,0,0,0,22,0,1,0,61,453,tcp,normal
1.95,65614,645,0,0,0,18,0,1,0,263,212,udp,normal
13.01,1756,124,0,0,0,2,0,1,0,284,44,tcp,normal
5.28,8697,274,0,0,0,28,0,1,0,242,77,icmp,normal
2.28,25132,582,0,0,0,0,0,1,0,358,3,tcp,normal
7.05,4370,26,0,0,0,2,0,1,0,261,402,icmp,normal
6.26,2795,9050,0,0,0,0,0,1,0,123,314,tcp,normal
10.05,3995,952,0,0,0,3,0,1,0,314,72,tcp,normal
0.75,61,345,0,0,0,29,0,1,0,289,423,udp,normal
17.11,14,143,0,0,0,29,0,1,0,322,57,tcp,normal
0.6,13512,1800,0,0,0,25,0,0,0,105,253,icmp,normal
6.05,1543,37,0,0,0,20,0,1,0,231,143,icmp,normal
12.4,541,4665,0,0,0,9,0,0,0,453,273,tcp,normal
4.23,4633,5533,0,0,0,14,0,1,0,505,97,tcp,normal
24.09,2177,293,0,0,0,8,0,1,1,471,272,tcp,normal
14.07,224,11,0,0,0,13,0,1,0,471,494,tcp,normal
5.55,19815,330,0,0,0,16,0,1,0,165,42,tcp,normal
2.03,28590,589,0,0,0,23,0,1,0,501,244,udp,normal
0.44,4540,849,0,0,0,19,0,1,0,227,100,tcp,normal
16.18,4142,38997,0,0,0,19,0,1,0,452,64,udp,normal
2.16,2916,2155,0,0,0,0,0,1,1,134,120,udp,normal
3.14,3788,32817,0,0,0,11,0,0,0,300,4,udp,normal
0.1,5992,5359,0,0,0,23,0,1,0,70,406,tcp,normal
0.18,1164,2412,0,0,0,20,0,0,0,348,117,udp,normal
2.62,14844,1413,0,0,0,18,0,0,0,77,378,tcp,normal
20.63,4189,21,0,0,0,4,0,1,0,327,326,icmp,normal
15.18,13997,17,0,0,0,22,0,1,0,294,463,icmp,normal
14.69,37150,4966,0,0,0,15,0,1,0,96,453,tcp,normal
17.55,3205,940,0,0,0,8,0,1,0,319,120,udp,normal
2.07,5800,8698,0,0,0,13,0,1,0,374,143,udp,normal
38.66,10811,47,0,0,0,26,0,0,0,485,285,tcp,normal
2.64,3431,2088,0,0,0,8,0,1,0,496,115,tcp,normal
1.62,1497,2753,0,0,0,13,0,1,0,214,212,tcp,normal
3.49,4298,307,0,0,0,28,0,1,0,99,339,tcp,normal
7.56,40189,130,0,0,0,13,0,0,0,240,323,tcp,normal
1.33,23,137,0,0,0,6,0,1,0,296,482,tcp,normal
13.42,13270,267,0,0,0,8,0,0,0,182,188,tcp,normal
4.64,4068,407,0,0,0,11,0,0,0,403,32,tcp,normal
8.4,1049,319,0,0,0,8,0,1,0,408,502,tcp,normal
13.25,16875,2049,0,0,0,28,1,0,0,97,222,tcp,attack
23.22,268,812,0,0,0,13,0,1,0,1,33,icmp,normal
17.11,1337,89,0,0,0,27,0,0,2,309,256,icmp,normal
7.71,41085,3279,0,0,0,18,0,1,0,340,99,udp,normal
47.3,67,102,0,0,0,20,0,1,1,263,339,tcp,normal
7.54,8120,544,0,0,0,1,0,1,0,47,257,udp,normal
7.68,52948,140,0,0,0,9,0,1,1,498,80,udp,normal
1.73,27100,275,0,0,0,14,0,0,0,43,65,icmp,normal
1.61,6614,396,0,0,0,15,0,1,0,130,154,tcp,normal
1.85,437,436,0,0,0,14,0,1,0,294,427,tcp,normal
8.96,17807,685,0,0,0,4,0,1,0,242,27,tcp,normal
5.36,849,1008,0,0,0,22,0,0,0,288,442,tcp,normal
4.88,2185,8718,0,0,0,4,0,0,0,325,310,tcp,normal
1.36,2687,138,0,0,0,23,3,1,1,168,46,tcp,attack
4.8,254,3,0,0,0,25,0,1,0,297,281,udp,normal
4.75,39637,125,0,0,0,1,0,0,1,108,19,icmp,normal
9.7,2481,9497,0,0,0,21,0,1,1,130,137,tcp,normal
4.92,2580,3921,0,0,0,9,0,1,0,43,239,udp,normal
5.43,876,219,0,0,0,28,0,0,0,371,414,tcp,normal
3.18,722,516,0,0,0,21,0,1,0,259,429,tcp,normal
1.41,10238,19,0,0,0,3,0,1,0,78,183,icmp,normal
3.57,10787,189,0,0,0,0,0,1,0,370,139,icmp,normal
0.44,1137587,221,0,0,0,29,0,1,0,214,221,tcp,normal
2.28,1599,4895,0,0,0,21,0,1,0,199,419,tcp,normal
3.93,1277,762,0,0,0,24,0,0,0,481,401,tcp,normal
1.57,27288,121,0,0,0,11,0,1,1,420,485,tcp,normal
10.94,16041,63,0,0,0,0,0,0,0,399,314,tcp,normal
3.3,1670,5782,0,0,0,21,0,1,0,338,28,icmp,normal
9.56,6039,803,0,0,0,27,0,0,0,97,238,udp,normal
10.33,67594,153,0,0,0,19,0,0,0,456,98,tcp,normal
5.93,275,7568,0,0,0,8,0,1,2,15,386,tcp,normal
5.96,675,4696,0,0,0,8,2,1,0,511,333,tcp,attack
8.71,7030,390,0,0,0,15,0,0,0,95,21,tcp,normal
3.04,771,95,0,0,0,22,0,1,0,252,170,tcp,normal
0.21,851,19616,0,0,0,0,0,0,1,28,373,tcp,normal
10.36,34729,3664,0,0,0,18,0,0,0,494,122,tcp,normal
9.38,6812,797,0,0,0,0,0,0,0,376,343,tcp,normal
6.47,2671,89,0,0,0,4,0,0,0,180,486,tcp,normal
20.86,629,2523,0,0,0,22,0,1,0,198,323,udp,normal
7.11,6205,133,0,0,0,20,0,1,0,44,460,tcp,normal
3.62,31084,3642,0,0,0,18,0,1,0,36,275,tcp,normal
12.5,225,2922,0,0,0,20,0,1,0,432,261,icmp,normal
32.81,259,257,0,0,0,8,2,1,0,360,34,tcp,attack
13.35,11616,2945,0,0,0,18,0,0,0,502,307,tcp,normal
23.95,975,404,0,0,0,13,0,0,0,265,170,tcp,normal
1.2,591,7936,0,0,0,25,0,1,0,439,299,tcp,normal
1.29,763,400,0,0,0,21,0,0,0,167,289,tcp,normal
1.68,13537,4268,0,0,0,17,0,0,0,439,481,tcp,normal
12.14,12731,190126,0,0,0,3,0,1,2,452,329,tcp,normal
4.94,6579,213,0,0,0,22,0,1,0,186,476,tcp,normal
6.5,1265,67,0,0,0,24,0,0,0,167,323,tcp,normal
3.04,583,1217,0,0,0,3,0,1,2,233,94,tcp,normal
13.32,892,2907,0,0,0,15,0,1,0,244,21,tcp,normal
18.67,504,186,0,2,0,25,0,1,0,185,403,tcp,normal
1.75,1359,868,0,0,0,12,0,1,1,209,110,tcp,normal
2.14,3204,216,0,0,0,2,0,0,1,243,480,tcp,normal
4.15,13057,49,0,0,0,22,0,1,0,337,239,tcp,normal
3.29,3215,1752,0,0,0,17,0,0,0,403,218,tcp,normal
7.58,2127,1038,0,0,0,3,0,1,0,144,63,tcp,normal
13.97,89564,123,0,0,0,4,0,0,1,213,323,tcp,normal
15.76,2,183,0,0,0,18,0,1,1,96,267,tcp,normal
2.34,10767,495,0,0,0,13,0,1,1,411,409,icmp,normal
1.93,8468,817,0,0,0,20,0,1,0,21,191,tcp,normal
4.52,8689,58,0,0,0,17,0,0,0,77,295,tcp,normal
1.6,19123,270,0,0,0,23,0,1,0,357,202,icmp,normal
0.96,277,9993,0,0,0,28,0,1,1,251,379,tcp,normal
2.78,20101,3433,0,0,0,15,0,1,0,145,316,tcp,normal
5.01,6422,524,0,0,0,4,0,0,0,116,429,udp,normal
8.86,1350,9429,0,0,0,7,0,1,0,278,1,tcp,normal
12.85,10507,710,0,0,0,27,0,1,0,37,379,udp,normal
2.52,4256,499,0,0,0,28,0,0,0,404,431,tcp,normal
17.07,452,1750,0,0,0,18,0,1,0,448,50,udp,normal
0.34,52,1543,0,0,0,17,0,0,0,49,128,tcp,normal
5.87,216,16102,0,0,0,24,0,1,0,381,71,tcp,normal
10.03,714,126,0,0,0,4,0,0,0,125,145,tcp,normal
3.44,6567,4295,0,0,0,13,0,0,0,405,225,icmp,normal
11.51,167,629,0,0,0,23,0,1,0,301,495,udp,normal
20.18,6773,77,0,0,0,9,0,1,0,395,222,tcp,normal
0.94,5568,2046,0,0,0,4,0,0,0,235,31,tcp,normal
7.19,182478,445,0,0,0,12,0,1,1,18,411,tcp,normal
0.19,6134,14145,0,0,0,21,0,1,0,260,358,tcp,normal
3.28,47,200,0,0,0,11,0,0,0,484,415,tcp,normal
1.47,29478,304,0,0,0,17,0,1,1,168,112,udp,normal
9.79,480,1334,0,0,0,10,0,0,0,178,346,tcp,normal
2.86,432,32,0,0,0,0,0,1,1,187,146,tcp,normal
3.32,2019,7904,0,0,0,28,0,0,0,258,108,udp,normal
2.3,8973,10080,0,0,0,1,0,1,0,69,73,tcp,normal
2.79,1722,4156,0,0,0,1,0,1,0,179,92,tcp,normal
2.55,3040,1383,0,0,0,12,0,1,0,229,471,udp,normal
11.97,479,3636,0,0,0,8,0,1,0,482,199,tcp,normal
31.19,288,1792,0,0,0,22,0,1,0,228,432,tcp,normal
6.74,4460,5935,0,0,0,15,0,0,0,121,26,tcp,normal
9.17,141,36816,0,0,0,20,0,1,0,494,469,tcp,normal
17.04,715,860,0,0,0,15,0,0,0,327,373,tcp,normal
6.46,1538,631,0,0,0,8,0,0,0,105,112,tcp,normal
3.6,4765,742,0,0,0,23,0,1,0,223,96,tcp,normal
30.15,1770,98,0,0,0,25,0,1,0,478,285,tcp,normal
23.66,1580,1314,0,0,0,6,0,1,0,333,99,tcp,normal
2.49,254,43,0,0,0,20,0,1,0,510,312,tcp,normal
12.14,1302,11986,0,0,0,7,0,1,0,97,347,icmp,normal
10.42,1809,14281,0,0,0,9,0,1,0,221,239,icmp,normal
10.49,6857,194,0,0,0,20,0,1,0,506,314,tcp,normal
17.76,601,127,0,0,0,12,0,1,0,75,324,icmp,normal
11.21,498,6345,0,0,0,10,0,0,0,332,254,udp,normal
7.3,263,50,0,0,0,27,0,1,0,157,31,tcp,normal
18.71,4037,175,0,0,0,20,2,0,0,183,459,tcp,attack
3.08,1479,129,0,0,0,13,0,0,0,219,98,tcp,normal
11.37,2279,2232,0,0,0,4,0,1,0,155,237,tcp,normal
12.09,1155,2297,0,0,0,17,0,1,0,239,174,tcp,normal
20.43,1250,1609,0,0,0,15,0,1,0,269,141,tcp,normal
63.82,884,778,0,0,0,24,0,0,0,404,321,icmp,normal
8.15,8116,3549,0,0,0,25,0,1,0,196,212,udp,normal
6.62,3236,1042,0,0,0,5,0,1,0,459,34,tcp,normal
9.18,56140,19885,0,0,0,11,0,1,0,273,287,tcp,normal
10.75,1624,6860,0,0,0,12,0,0,0,168,426,icmp,normal
12.48,69712,198,0,0,0,1,0,0,0,183,374,tcp,normal
3.3,1688,456,0,0,0,29,0,1,0,379,317,tcp,normal
6.68,8271,617,0,0,0,16,0,0,0,498,347,tcp,normal
4.63,878,135,0,0,0,19,0,1,0,398,475,udp,normal
0.4,7853,8232,0,0,0,19,0,0,0,398,346,udp,normal
9.4,29,4486,0,0,0,20,0,1,0,477,190,tcp,normal
20.78,245,535,0,0,0,3,0,1,3,347,143,tcp,normal
25.44,420,2342,0,0,0,0,0,1,0,344,27,tcp,normal
7.29,180913,385,0,0,0,17,0,1,0,484,42,tcp,normal
14.52,24527,6127,0,0,0,11,0,1,0,234,320,tcp,normal
12.46,5006,666,0,0,0,5,0,0,1,3,167,tcp,normal
2.6,1297,17,0,0,0,10,0,1,0,5,376,tcp,normal
0.65,931,73,0,0,0,25,0,1,0,309,129,udp,normal
13.78,886,11928,0,0,0,8,0,0,0,461,219,udp,normal
3.32,11500,668,0,0,0,7,0,1,0,244,457,tcp,normal
7.97,3571,1990,0,0,0,22,0,1,0,438,350,icmp,normal
7.42,17995,692,0,0,0,22,0,1,0,133,76,tcp,normal
17.03,9150,54,0,0,0,16,0,1,0,354,9,icmp,normal
10.35,6818,108,0,0,0,4,0,0,0,496,196,tcp,normal
18.78,621,8222,0,0,0,29,0,1,0,327,287,udp,normal
13.95,617,7522,0,0,0,3,0,1,0,9,305,tcp,normal
86.87,3871,61,0,0,0,4,0,1,0,418,168,tcp,normal
19.94,6374,10522,0,0,0,27,0,1,0,444,3,tcp,normal
2.37,2028,353,0,0,0,14,0,1,2,284,145,tcp,normal
32.54,247,1451,0,0,0,5,0,1,0,58,499,icmp,normal
4.16,4660,969,0,3,0,21,0,0,0,66,418,tcp,normal
9.36,13538,3582,0,0,0,25,0,1,2,370,170,udp,normal
28.36,328,5235,0,0,0,28,0,0,0,156,416,icmp,normal
2.41,1660,470,0,0,0,28,0,1,0,247,423,tcp,normal
19.47,448,8972,0,0,0,4,0,1,0,45,236,tcp,normal
30.61,20192,15968,0,0,0,12,0,1,0,102,509,tcp,normal
19.22,161593,2154,0,0,0,18,0,1,0,260,438,icmp,normal
17.1,41275,129,0,0,0,2,0,0,0,125,361,tcp,normal
3.07,125,2577,0,0,0,7,0,0,0,128,427,icmp,normal
5.23,5956,387,0,0,0,13,0,1,0,216,237,tcp,normal
14.29,8956,527,0,0,0,14,0,0,0,322,450,udp,normal
1.26,95716,168,0,0,0,7,0,1,0,254,11,tcp,normal
21.93,937,17927,0,0,0,28,0,1,2,62,8,tcp,normal
2.36,2324,886,0,0,0,27,0,1,0,190,35,tcp,normal
8.32,281,15909,0,0,0,7,0,0,0,422,229,udp,normal
1.11,200,4591,0,0,0,12,0,1,0,237,283,tcp,normal
2.05,3413,222,0,3,0,26,0,0,0,59,349,tcp,normal
8.81,56124,231,0,0,0,22,0,0,0,33,329,icmp,normal
10.07,3156,771,0,0,0,26,0,1,0,181,73,tcp,normal
3.14,3290,1004,0,0,0,4,0,1,0,24,401,tcp,normal
1.27,237,466,0,0,0,12,0,1,0,97,130,tcp,normal
7.98,3985,9656,0,0,0,11,0,1,0,482,406,tcp,normal
18.37,984,1296,0,0,0,21,0,0,0,465,61,tcp,normal
2.25,1200,1873,0,0,0,29,0,0,0,507,465,udp,normal
11.76,90804,126,0,0,0,21,0,1,1,46,258,tcp,normal
4.88,1239,30,0,0,0,10,0,1,0,468,506,udp,normal
28.66,1508,6208,0,0,0,14,0,1,1,233,216,tcp,normal
0.86,4616,148,0,0,0,28,0,1,0,340,230,tcp,normal
0.41,2,622,0,0,0,14,0,0,0,215,346,udp,normal
1.33,628,921,0,0,0,24,0,1,0,44,401,tcp,normal
15.25,83,1410,0,0,0,20,0,1,0,191,451,udp,normal
25.61,991,405,0,0,0,10,0,0,0,453,406,tcp,normal
17.29,134860,207,0,0,0,22,0,0,0,505,161,tcp,normal
12.65,11,382,0,0,0,8,0,1,0,478,311,tcp,normal
0.59,106,34,0,0,0,24,0,1,0,405,454,tcp,normal
2.41,44706,2480,0,0,0,16,0,1,0,294,182,tcp,normal
27.39,2167,3087,0,0,0,27,1,0,0,230,426,tcp,attack
9.75,7184,2483,0,0,0,22,0,1,0,17,296,tcp,normal
6.32,3619,1340,0,0,0,28,0,1,0,463,332,tcp,normal
10.56,3844,9397,0,0,0,29,0,0,0,275,273,udp,normal
1.97,1496,11577,0,0,0,24,4,1,1,283,33,tcp,attack
22.34,4,8586,0,0,0,19,0,1,0,61,423,udp,normal
10.68,2854,956,0,0,0,2,0,0,0,146,491,udp,normal
6.37,26773,828,0,0,0,0,0,1,0,343,112,udp,normal
6.11,22107,1238,0,0,0,13,0,1,1,52,369,tcp,normal
17.28,9528,289,0,0,0,6,0,1,0,428,153,tcp,normal
3.68,2417,1551,0,0,0,23,0,1,0,9,314,tcp,normal
1.47,4035,1222,0,0,0,28,0,1,0,83,352,tcp,normal
2.05,16541,6374,0,0,0,24,0,0,0,295,334,tcp,normal
0.85,140,17109,0,0,0,18,1,1,0,47,352,tcp,attack
7.09,110027,1860,0,0,0,18,0,0,0,293,430,udp,normal
11.31,22357,4194,0,0,0,0,0,0,0,386,352,tcp,normal
27.18,120267,1068,0,0,0,20,0,0,0,351,134,udp,normal
13.9,5568,5048,0,0,0,7,1,0,0,352,350,tcp,attack
8.75,1044,5964,0,0,0,22,0,0,0,337,34,tcp,normal
19.95,7529,18203,0,0,0,22,0,0,1,235,140,tcp,normal
22.28,13505,23,0,0,0,19,0,1,0,282,118,udp,normal
12.46,140439,3448,0,0,0,16,0,0,0,362,304,tcp,normal
0.58,1658,641,0,0,0,6,0,1,0,469,502,icmp,normal
3.45,1304,2810,0,0,0,2,0,1,0,381,50,tcp,normal
4.1,24808,2956,0,0,0,27,0,0,0,467,230,tcp,normal
59.45,1866,222,0,0,0,15,0,1,0,335,110,udp,normal
6.24,894,38,0,0,0,4,0,1,0,61,405,tcp,normal
14.35,1018,2115,0,0,0,8,0,1,0,359,46,tcp,normal
16.81,52,497,0,0,0,2,1,1,0,105,295,tcp,attack
10.59,720,4316,0,0,0,11,0,0,0,68,59,tcp,normal
0.18,6931,781,0,0,0,17,0,1,0,137,249,tcp,normal
0.2,2950,4750,0,0,0,11,0,0,0,182,265,udp,normal
17.08,7619,2130,0,0,0,26,0,0,0,225,461,tcp,normal
13.44,42293,64,0,0,0,26,0,1,0,442,488,tcp,normal
7.68,353773,1116,0,0,0,25,0,0,0,487,371,tcp,normal
2.86,1729,1096,0,0,0,7,0,0,0,27,461,tcp,normal
0.91,306,570,0,0,0,1,0,1,0,496,357,tcp,normal
1.79,1239,3320,0,0,0,21,0,0,0,387,110,tcp,normal
8.68,13968,188,0,0,0,5,0,1,0,450,403,tcp,normal
7.89,414122,23901,0,0,0,14,1,1,0,193,391,tcp,attack
28.35,4116,69,0,0,0,1,0,0,0,185,353,tcp,normal
31.53,7763,65,0,0,0,20,0,1,0,260,497,tcp,normal
8.58,1884,3544,0,0,0,10,0,1,0,52,75,tcp,normal
18.42,4054,80935,0,0,0,0,0,0,0,467,330,tcp,normal
16.73,35737,315,0,0,0,12,0,0,0,65,334,tcp,normal
13.96,15003,2738,0,0,0,10,0,1,0,382,203,tcp,normal
5.75,2658,9595,0,0,0,14,0,1,0,100,437,tcp,normal
4.93,4939,700,0,0,0,11,0,0,1,271,277,tcp,normal
3.07,1427,384,0,0,0,22,0,0,0,298,311,icmp,normal
27.66,32177,14407,0,0,0,17,0,1,0,449,111,tcp,normal
17.98,122345,2160,0,0,0,11,0,0,0,56,297,tcp,normal
1.95,523,3306,0,0,0,29,0,1,0,86,295,udp,normal
2.91,612,87,0,0,0,24,0,0,0,77,103,tcp,normal
8.71,1455,2662,0,0,0,28,0,1,0,332,459,tcp,normal
5.34,16520,7442,0,0,0,27,1,0,0,82,27,tcp,attack
2.41,1269,2910,0,0,0,16,0,1,0,2,41,tcp,normal
15.66,19485,3151,0,0,0,19,0,1,0,511,445,tcp,normal
0.02,129,28056,0,0,0,21,0,0,0,429,280,icmp,normal
4.2,2573,3386,0,0,0,18,0,1,3,63,449,udp,normal
26.5,3891,11833,0,1,0,5,0,0,0,175,60,tcp,normal
14.3,461,5391,0,0,0,3,0,1,0,380,78,icmp,normal
5.13,2250,357,0,0,0,15,0,1,0,71,485,tcp,normal
26.41,27438,1834,0,0,0,13,0,1,0,339,475,icmp,normal
23.11,2246,3493,0,0,0,1,0,1,0,290,434,tcp,normal
0.54,6876,11,0,0,0,9,0,1,0,129,58,tcp,normal
1.37,50951,1598,0,0,0,10,0,0,0,315,394,tcp,normal
4.9,482,12324,0,0,0,29,0,0,3,110,352,tcp,normal
26.51,5006,173,0,0,0,20,0,1,0,482,371,tcp,normal
18.59,10,122,0,0,0,9,0,0,0,82,11,tcp,normal
0.49,184,2174,0,0,0,15,0,0,0,175,350,tcp,normal
7.18,13313,110,0,0,0,11,0,1,0,133,114,tcp,normal
12.74,1027,10584,0,0,0,7,0,0,1,500,314,tcp,normal
3.23,5308,391,0,0,0,1,0,1,0,380,382,icmp,normal
12.82,145,4255,0,0,0,29,0,1,0,206,207,tcp,normal
4.62,13,176,0,0,0,10,0,1,0,413,292,udp,normal
3.2,730,62217,0,0,0,21,0,0,0,181,193,tcp,normal
4.99,942,90803,0,0,0,23,0,0,0,246,86,tcp,normal
30.12,1468,10454,0,0,0,5,0,1,0,127,202,udp,normal
23.57,56085,279,0,0,0,4,0,0,0,216,378,tcp,normal
24.53,49,953,0,0,0,29,0,1,2,11,414,icmp,normal
24.93,691,21,0,0,0,29,0,1,0,91,492,tcp,normal
1.96,1432,14948,0,0,0,2,0,1,0,278,216,udp,normal
22.64,2242,1387,0,0,0,23,0,0,0,301,391,tcp,normal
2.39,21669,917,0,0,0,11,0,0,0,331,97,tcp,normal
18.21,2645,180,0,0,0,25,0,0,3,121,250,tcp,normal
7.81,14644,7881,0,0,0,11,0,1,1,190,268,udp,normal
2.74,32026,3221,0,0,0,1,0,0,0,277,421,udp,normal
5.08,184,1200,0,0,0,9,0,1,1,54,462,tcp,normal
5.68,28352,2592,0,0,0,8,0,1,0,420,337,udp,normal
13.21,2015,52209,0,0,0,7,0,1,0,452,9,tcp,normal
9.31,3277,177,0,0,0,21,0,0,0,245,509,udp,normal
16.97,3995,88,0,0,0,14,0,1,0,492,175,icmp,normal
5.06,6857,230,0,0,0,26,0,1,1,234,490,tcp,normal
13.61,155,12135,0,0,0,8,0,0,2,401,216,tcp,normal
15.74,130,1919,0,0,0,5,0,0,0,258,245,udp,normal
0.65,1072,234,0,0,0,23,2,1,0,381,330,icmp,attack
4.71,10060,3145,0,0,0,11,0,1,2,148,474,tcp,normal
21.71,38881,406,0,0,0,11,0,1,0,439,132,tcp,normal
12.21,763,1554,0,0,0,20,0,1,0,254,452,udp,normal
5.42,16553,2830,0,0,0,13,0,0,0,11,91,tcp,normal
2.02,1944,324,0,0,0,22,0,0,1,98,207,tcp,normal
1.02,5770,29,0,0,0,17,0,1,0,66,79,tcp,normal
2.61,896,1777,0,0,0,16,0,0,1,372,441,tcp,normal
2.81,3930,744,0,0,0,7,0,1,0,379,460,tcp,normal
4.63,471,317,0,0,0,4,0,0,1,173,287,tcp,normal
1.95,3598,1796,0,0,0,8,0,1,0,308,113,tcp,normal
1.58,16885,3810,0,0,0,6,0,1,2,121,426,tcp,normal
18.58,1330,14,0,0,0,19,0,0,0,25,446,tcp,normal
2.87,4921,1358,0,0,0,4,0,0,2,141,268,tcp,normal
8.25,6236,866,0,0,0,18,0,1,0,501,227,tcp,normal
2.22,27448,518,0,0,0,20,0,0,0,401,266,tcp,normal
6.77,71,4037,0,0,0,9,0,1,2,288,437,tcp,normal
3.24,12165,26,0,0,0,3,0,1,0,56,276,tcp,normal
0.91,338,3,0,0,0,2,0,1,0,303,369,udp,normal
40.27,281,43,0,0,0,23,0,1,0,374,59,tcp,normal
6.12,819,4529,0,0,0,3,0,0,0,398,407,tcp,normal
4.99,458,420,0,0,0,25,0,1,0,187,216,tcp,normal
2.22,4491,670,0,0,0,19,0,1,1,405,208,tcp,normal
6.84,431,33139,0,0,0,13,0,1,0,161,323,tcp,normal
10.08,9436,2608,0,0,0,26,0,1,0,443,135,icmp,normal
3.63,41,8415,0,0,0,7,0,0,0,400,304,icmp,normal
6.55,25020,959,0,0,0,20,0,0,0,112,195,tcp,normal
2.71,133,14,0,0,0,4,0,1,1,86,26,tcp,normal
7.5,6701,699,0,0,0,29,0,1,0,139,271,udp,normal
15.47,596,208,0,0,0,4,0,0,0,477,322,tcp,normal
0.62,1276,218,0,0,0,10,0,1,0,218,439,tcp,normal
7.29,517,2398,0,0,0,5,0,0,0,123,140,tcp,normal
5.1,42,13,0,0,0,4,0,1,0,149,54,udp,normal
0.77,1181,271,0,0,0,0,0,0,0,403,351,tcp,normal
28.22,257,453,0,0,0,13,0,1,0,240,390,tcp,normal
3.01,172,3984,0,0,0,16,0,1,0,167,480,udp,normal
8.32,1277,70342,0,0,0,28,0,1,3,15,327,tcp,normal
4.66,1699,16,0,0,0,21,0,0,1,308,47,tcp,normal
3.16,3522,1335,0,0,0,1,0,1,0,31,32,icmp,normal
7.49,8020,551,0,0,0,2,0,1,0,123,281,tcp,normal
11.68,267,1799,0,0,0,5,1,0,0,170,117,tcp,attack
15.4,184,204084,0,0,0,17,0,0,0,318,242,tcp,normal
10.05,13518,66,0,0,0,21,2,1,0,187,384,tcp,attack
7.47,1558,329,0,0,0,11,0,1,0,498,374,tcp,normal
15.02,151695,14050,0,0,0,5,0,1,0,433,315,tcp,normal
7.29,49,2661,0,0,0,1,0,1,0,415,463,udp,normal
36.58,5815,5388,0,0,0,25,0,0,0,50,447,tcp,normal
7.48,585,463,0,0,0,17,0,0,0,283,275,tcp,normal
3.82,629,7630,0,0,0,22,0,1,0,7,121,udp,normal
5.91,997,6583,0,0,0,12,0,1,0,457,103,icmp,normal
6.73,43466,2228,0,0,0,27,0,1,0,334,165,icmp,normal
3.33,104,57327,0,0,0,15,0,1,0,222,468,tcp,normal
1.73,101,1888,0,0,0,27,0,0,1,191,468,tcp,normal
5.65,10221,2566,0,0,0,12,0,0,0,1,304,tcp,normal
22.73,90120,453,0,0,0,24,0,0,0,401,142,tcp,normal
2.95,689,2643,0,0,0,16,0,0,0,321,26,tcp,normal
4.49,26100,1963,0,0,0,23,0,1,0,235,309,icmp,normal
14.18,17076,4191,0,0,0,3,0,0,0,317,454,tcp,normal
0.86,5230,2315,0,0,0,5,0,1,0,146,391,udp,normal
17.43,4295,2383,0,0,0,13,0,1,0,45,266,tcp,normal
12.74,1401,475,0,0,0,18,1,1,0,216,218,tcp,attack
7.98,18225,4266,0,0,0,12,0,0,0,429,329,udp,normal
2.35,11263,1582,0,0,0,25,0,1,0,82,4,tcp,normal
0.97,947,572,0,0,0,10,0,1,0,20,118,icmp,normal
2.64,124,228,0,0,0,14,0,0,0,186,23,udp,normal
14.33,622,5850,0,0,0,15,0,0,0,476,75,tcp,normal
27.1,354,5788,0,0,0,0,0,1,2,50,345,tcp,normal
13.39,2666,870,0,0,0,27,0,1,0,166,353,tcp,normal
7.5,7785,85,0,0,0,16,0,0,0,141,392,tcp,normal
30.09,6495,21721,0,0,0,15,0,1,0,125,203,tcp,normal
17.64,7485,15514,0,0,0,27,1,1,0,486,94,tcp,attack
10.67,4387,130910,0,0,0,4,0,0,1,168,214,tcp,normal
0.39,2853,25,0,0,0,15,0,1,0,178,373,tcp,normal
3.39,2629,631,0,0,0,13,0,1,0,449,67,udp,normal
3.68,35218,251,0,0,0,3,0,1,0,460,227,tcp,normal
4.27,1121,30,0,0,0,10,0,1,0,33,371,udp,normal
4.93,1923,1231,0,0,0,23,0,0,0,255,435,tcp,normal
28.03,39,1806,0,0,0,26,0,1,0,64,134,tcp,normal
13.54,1005,945,0,0,0,2,0,1,0,172,166,udp,normal
11.77,1632,43,0,0,0,18,0,1,0,110,276,tcp,normal
5.56,32621,3748,0,0,0,1,0,1,0,421,492,icmp,normal
4.12,205,101,0,0,0,24,0,0,0,12,233,tcp,normal
1.27,2309,8868,0,0,0,20,0,0,0,85,377,icmp,normal
6.04,2216,7978,0,0,0,12,1,1,0,322,141,tcp,attack
2.3,10681,2401,0,0,0,12,0,1,0,6,379,tcp,normal
4.96,1173,485,0,0,0,8,0,0,0,320,221,udp,normal
1.7,10063,1461,0,0,0,6,0,0,0,496,357,tcp,normal
4.22,4975,321,0,0,0,23,0,0,0,258,30,tcp,normal
