word_freq_make,word_freq_address,word_freq_all,word_freq_3d,word_freq_our,word_freq_over,word_freq_remove,word_freq_free,word_freq_money,capital_run_longest,capital_run_total,is_spam
0.015,0.019,0.329,0.115,0.415,0.031,0.077,0.107,0.017,5,60,ham
0.189,0.153,0.064,0.024,0.175,0.015,0.059,0.077,0.14,6,107,spam
0.096,0.109,0.08,0.102,0.142,0.017,0.073,0.019,0.024,2,427,ham
0.021,0.115,0.107,0.002,0.122,0.202,0.008,0.01,0.039,15,158,ham
0.02,0.066,0.114,0.008,1.005,0.013,0.123,0.116,0.111,8,82,spam
0.206,0.11,0.106,0.019,0.443,0.049,0.007,0.085,0.0,3,223,ham
0.136,0.008,0.14,0.021,0.006,0.041,0.102,0.162,0.145,13,189,spam
0.108,0.191,0.337,0.094,0.947,0.201,0.022,0.249,0.229,10,164,spam
0.052,0.006,0.342,0.001,0.448,0.065,0.006,0.008,0.005,6,99,ham
0.03,0.016,0.32,0.051,0.048,0.564,0.017,0.137,0.09,1,15,spam
0.388,0.086,0.021,0.007,0.024,0.134,0.01,0.396,0.053,3,194,spam
0.16,0.134,0.322,0.087,0.111,0.19,0.034,0.121,0.008,10,109,ham
0.036,0.008,0.026,0.075,0.294,0.01,0.15,0.147,0.115,5,112,spam
0.188,0.254,0.027,0.035,0.288,0.029,0.02,0.133,0.095,4,53,ham
0.142,0.363,0.591,0.012,0.097,0.015,0.047,0.099,0.103,16,57,spam
0.035,0.093,0.342,0.05,0.177,0.062,0.111,0.023,0.168,0,310,spam
0.056,0.066,0.161,0.008,0.071,0.127,0.05,0.027,0.034,0,131,ham
0.021,0.135,0.416,0.011,0.016,0.019,0.022,0.039,0.113,11,23,ham
0.012,0.04,0.909,0.049,0.218,0.014,0.235,0.315,0.136,0,9,spam
0.128,0.068,0.189,0.237,0.128,0.095,0.01,0.064,0.018,2,51,ham
0.031,0.248,0.19,0.111,0.235,0.026,0.037,0.592,0.315,13,134,spam
0.172,0.312,0.281,0.045,0.878,0.065,0.08,0.332,0.042,6,192,spam
0.543,0.262,0.053,0.039,0.046,0.005,0.0,0.231,0.125,5,31,spam
0.008,0.03,0.037,0.321,0.001,0.114,0.061,0.255,0.14,5,114,spam
0.064,0.026,0.285,0.04,0.024,0.078,0.015,0.01,0.07,2,15,ham
0.162,0.035,0.085,0.027,0.186,0.104,0.009,0.168,0.014,4,8,ham
0.156,0.058,0.029,0.12,0.368,0.032,0.016,0.566,0.032,5,398,spam
0.143,0.038,0.076,0.013,0.261,0.033,0.17,0.008,0.027,2,215,spam
0.043,0.047,0.089,0.005,0.205,0.162,0.111,0.069,0.073,8,304,spam
0.06,0.097,0.672,0.05,0.131,0.127,0.012,0.011,0.03,2,40,ham
0.09,0.144,0.239,0.005,0.111,0.087,0.006,0.169,0.079,0,78,ham
0.365,0.133,0.151,0.023,0.142,0.099,0.023,0.025,0.034,1,117,ham
0.04,0.168,0.694,0.028,0.284,0.01,0.045,0.13,0.0,3,215,ham
0.257,0.003,0.467,0.04,0.055,0.194,0.101,0.255,0.045,12,153,spam
0.031,0.005,0.143,0.239,0.443,0.147,0.169,0.036,0.093,3,160,spam
0.452,0.156,0.472,0.012,0.257,0.089,0.07,0.282,0.149,0,34,spam
0.111,0.076,0.104,0.024,0.094,0.251,0.046,0.012,0.003,1,129,ham
0.062,0.086,0.052,0.007,0.209,0.018,0.008,0.032,0.03,4,347,ham
0.095,0.005,0.053,0.047,0.987,0.116,0.004,0.066,0.423,1,142,spam
0.032,0.029,0.217,0.065,0.006,0.33,0.045,0.318,0.03,0,45,spam
0.032,0.102,0.139,0.033,0.067,0.037,0.039,0.38,0.15,6,107,spam
0.012,0.196,0.215,0.014,0.178,0.002,0.094,0.05,0.071,8,281,spam
0.012,0.249,0.232,0.048,0.305,0.133,0.019,0.02,0.013,10,29,ham
0.043,0.069,0.005,0.039,0.072,0.001,0.002,0.377,0.103,9,174,spam
0.144,0.079,0.011,0.009,0.804,0.206,0.028,0.21,0.339,2,672,spam
0.094,0.179,0.152,0.026,0.309,0.006,0.174,0.034,0.218,7,96,spam
0.011,0.077,0.042,0.029,0.63,0.106,0.079,0.163,0.117,4,9,spam
0.191,0.073,0.2,0.203,0.12,0.047,0.002,0.412,0.072,0,201,spam
0.092,0.235,0.161,0.095,0.53,0.023,0.104,0.014,0.038,3,10,ham
0.324,0.156,0.176,0.066,0.143,0.229,0.032,0.017,0.044,0,43,ham
0.111,0.24,0.072,0.11,0.087,0.137,0.023,0.064,0.042,0,10,ham
0.019,0.025,0.204,0.066,0.728,0.042,0.021,0.211,0.255,0,37,spam
0.064,0.074,0.354,0.117,0.029,0.033,0.045,0.039,0.024,16,386,ham
0.105,0.185,1.25,0.003,0.859,0.133,0.038,0.339,0.047,9,265,spam
0.003,0.012,0.365,0.03,0.184,0.181,0.053,0.278,0.057,3,84,spam
0.002,0.158,0.163,0.069,1.473,0.126,0.043,0.165,0.053,1,455,ham
0.014,0.02,0.043,0.044,0.233,0.102,0.008,0.025,0.0,0,219,ham
0.029,0.165,0.229,0.01,0.425,0.026,0.015,0.888,0.032,3,119,spam
0.056,0.095,0.555,0.021,0.002,0.192,0.092,0.135,0.069,5,14,spam
0.067,0.021,0.048,0.019,0.206,0.138,0.054,0.12,0.143,8,262,spam
0.015,0.064,0.059,0.015,0.401,0.073,0.03,1.084,0.084,0,94,spam
0.112,0.115,0.032,0.021,0.458,0.072,0.01,0.399,0.049,3,72,spam
0.091,0.1,0.267,0.036,0.052,0.084,0.0,0.122,0.109,19,68,spam
0.035,0.056,0.104,0.097,0.163,0.176,0.019,0.109,0.11,1,2,spam
0.001,0.23,0.013,0.068,0.163,0.136,0.003,0.02,0.028,3,271,ham
0.008,0.073,0.416,0.09,0.033,0.194,0.033,0.522,0.011,2,31,spam
0.05,0.07,0.163,0.108,0.176,0.071,0.086,0.371,0.163,1,147,spam
0.017,0.006,0.08,0.027,0.494,0.098,0.017,0.074,0.075,9,3,ham
0.047,0.255,0.084,0.021,0.107,0.193,0.094,0.28,0.019,6,198,spam
0.099,0.019,0.069,0.003,0.17,0.026,0.061,0.288,0.03,3,92,spam
0.079,0.075,0.122,0.133,0.973,0.059,0.007,0.052,0.145,2,199,ham
0.026,0.163,0.082,0.003,0.01,0.097,0.052,0.19,0.106,9,19,spam
0.042,0.024,0.159,0.068,0.269,0.247,0.008,0.059,0.29,0,62,spam
0.095,0.075,0.297,0.024,0.408,0.002,0.053,0.312,0.063,1,23,spam
0.197,0.028,0.224,0.149,0.429,0.024,0.008,0.033,0.005,12,208,ham
0.14,0.143,0.07,0.027,0.378,0.027,0.025,0.221,0.121,8,23,spam
0.081,0.083,0.15,0.085,0.389,0.04,0.042,0.079,0.029,7,192,ham
0.045,0.194,0.367,0.017,0.018,0.033,0.003,0.007,0.039,5,29,ham
0.045,0.225,0.014,0.018,0.229,0.089,0.008,0.026,0.022,2,574,ham
0.212,0.105,0.016,0.045,0.458,0.217,0.019,0.213,0.037,14,108,spam
0.004,0.129,0.162,0.31,0.03,0.101,0.031,0.055,0.177,3,27,spam
0.442,0.08,0.204,0.036,0.004,0.028,0.098,0.199,0.086,2,9,spam
0.109,0.049,0.048,0.138,0.506,0.199,0.01,0.107,0.012,2,80,ham
0.114,0.104,0.273,0.077,0.374,0.1,0.021,0.236,0.088,0,444,spam
0.004,0.239,0.208,0.079,0.159,0.025,0.032,0.136,0.1,1,31,spam
0.093,0.054,0.514,0.029,0.846,0.045,0.018,0.074,0.216,1,313,ham
0.066,0.038,0.037,0.024,0.436,0.156,0.049,0.032,0.196,1,108,ham
0.011,0.049,0.278,0.011,1.031,0.134,0.015,0.083,0.006,0,325,ham
0.033,0.057,0.017,0.166,0.795,0.086,0.074,0.202,0.202,1,415,spam
0.221,0.008,0.167,0.16,0.197,0.016,0.035,0.27,0.005,1,1225,ham
0.08,0.069,0.161,0.069,0.422,0.163,0.005,0.035,0.017,0,14,ham
0.053,0.068,0.098,0.018,0.332,0.037,0.049,0.218,0.012,1,318,spam
0.008,0.089,0.372,0.014,0.501,0.148,0.042,0.04,0.02,1,14,ham
0.125,0.045,0.001,0.224,0.465,0.104,0.021,0.05,0.163,3,76,spam
0.121,0.095,0.147,0.003,0.05,0.031,0.001,0.152,0.116,4,208,spam
0.095,0.211,0.049,0.093,0.08,0.024,0.011,0.068,0.116,2,119,ham
0.071,0.311,0.272,0.022,0.093,0.014,0.026,0.217,0.255,1,167,spam
0.057,0.088,0.009,0.027,0.512,0.028,0.011,0.624,0.05,14,677,spam
0.09,0.004,0.356,0.089,0.499,0.017,0.043,0.032,0.0,4,341,ham
0.027,0.348,0.364,0.005,0.205,0.096,0.062,0.169,0.102,7,90,spam
0.283,0.122,0.358,0.022,0.261,0.091,0.097,0.514,0.203,6,183,spam
0.089,0.041,0.033,0.152,0.526,0.088,0.052,0.039,0.374,2,10,spam
0.037,0.016,0.199,0.06,0.112,0.103,0.058,0.091,0.045,4,121,spam
0.06,0.015,0.003,0.07,0.015,0.169,0.047,0.026,0.173,5,188,spam
0.164,0.018,0.377,0.071,0.198,0.245,0.212,0.205,0.189,2,251,spam
0.018,0.005,0.257,0.003,0.735,0.026,0.015,0.221,0.016,6,464,ham
0.035,0.232,0.151,0.011,0.469,0.089,0.015,0.218,0.1,8,67,spam
0.114,0.078,0.262,0.034,0.137,0.008,0.007,0.156,0.019,2,465,ham
0.038,0.12,0.02,0.023,0.02,0.013,0.033,0.274,0.059,0,217,spam
0.157,0.176,0.15,0.026,0.304,0.106,0.005,0.007,0.211,2,16,ham
0.014,0.157,0.069,0.076,0.54,0.067,0.016,0.632,0.156,1,96,spam
0.144,0.214,0.72,0.001,0.328,0.142,0.033,0.05,0.084,1,129,ham
0.007,0.342,0.389,0.054,0.166,0.055,0.158,0.026,0.165,2,87,spam
0.001,0.058,0.264,0.0,0.039,0.014,0.166,0.567,0.017,1,25,spam
0.228,0.3,0.543,0.003,0.725,0.206,0.068,0.355,0.022,14,160,spam
0.087,0.128,0.085,0.026,0.097,0.009,0.025,0.29,0.023,5,28,spam
0.043,0.007,0.462,0.092,0.076,0.021,0.1,0.022,0.15,4,493,spam
0.026,0.115,0.079,0.008,0.508,0.032,0.104,0.33,0.222,0,401,spam
0.096,0.116,0.264,0.04,1.192,0.536,0.121,0.188,0.083,1,129,spam
0.071,0.236,0.267,0.057,0.324,0.054,0.051,0.263,0.317,8,14,spam
0.478,0.047,0.004,0.013,0.294,0.07,0.011,0.764,0.13,2,161,spam
0.409,0.088,0.09,0.036,0.115,0.147,0.005,0.043,0.083,0,179,ham
0.101,0.001,0.004,0.121,0.006,0.101,0.123,0.14,0.095,9,439,spam
0.058,0.04,1.168,0.036,0.064,0.184,0.003,0.28,0.189,2,14,spam
0.068,0.006,0.026,0.009,0.263,0.067,0.018,0.114,0.009,2,236,ham
0.115,0.074,0.157,0.049,0.049,0.358,0.033,0.011,0.018,18,165,ham
0.011,0.17,0.313,0.045,0.646,0.159,0.001,0.024,0.031,0,38,ham
0.04,0.023,0.045,0.001,0.063,0.051,0.119,0.184,0.225,6,26,spam
0.008,0.075,0.133,0.005,0.222,0.048,0.017,0.067,0.29,15,237,spam
0.008,0.023,0.187,0.009,0.215,0.265,0.001,0.03,0.044,0,83,ham
0.022,0.013,0.035,0.007,0.278,0.115,0.252,0.083,0.258,10,1943,spam
0.066,0.072,0.302,0.015,0.119,0.097,0.019,0.045,0.079,3,449,ham
0.154,0.008,0.071,0.03,0.62,0.142,0.105,0.005,0.064,11,167,ham
0.066,0.089,0.047,0.023,0.176,0.082,0.03,0.033,0.179,2,205,ham
0.041,0.003,0.163,0.111,0.361,0.017,0.054,0.429,0.079,20,35,spam
0.009,0.011,0.106,0.047,0.303,0.038,0.014,0.002,0.061,5,449,ham
0.08,0.08,0.506,0.104,0.037,0.082,0.035,0.297,0.002,5,123,spam
0.032,0.09,0.424,0.037,0.292,0.002,0.015,0.28,0.001,8,147,spam
0.095,0.003,0.132,0.005,0.24,0.058,0.151,0.166,0.099,3,413,spam
0.378,0.085,0.089,0.031,0.687,0.141,0.003,0.047,0.008,1,1,ham
0.012,0.182,0.079,0.086,0.638,0.018,0.016,0.421,0.134,2,136,spam
0.024,0.128,0.062,0.011,0.049,0.007,0.112,0.129,0.097,2,197,spam
0.064,0.014,0.157,0.005,0.026,0.181,0.033,0.038,0.061,5,35,ham
0.346,0.09,0.327,0.02,0.105,0.096,0.046,0.112,0.124,9,14,spam
0.148,0.112,0.074,0.025,1.294,0.019,0.053,0.043,0.497,3,153,spam
0.229,0.004,0.042,0.018,0.007,0.164,0.004,0.094,0.028,3,159,ham
0.041,0.193,0.129,0.007,0.335,0.107,0.001,0.137,0.081,8,80,ham
0.483,0.237,0.014,0.014,0.281,0.041,0.139,0.089,0.185,2,428,spam
0.011,0.19,0.242,0.057,0.312,0.047,0.016,0.214,0.002,6,72,spam
0.005,0.174,0.146,0.024,0.074,0.017,0.024,0.55,0.023,1,145,spam
0.194,0.137,0.137,0.05,0.077,0.18,0.057,0.086,0.074,1,41,ham
0.262,0.1,0.071,0.038,0.169,0.071,0.013,0.088,0.08,5,2,ham
0.009,0.114,0.47,0.04,0.03,0.081,0.066,0.268,0.009,0,111,spam
0.012,0.164,0.019,0.014,0.023,0.215,0.031,0.151,0.052,1,150,ham
0.003,0.109,0.408,0.037,0.028,0.002,0.097,0.112,0.073,5,289,spam
0.011,0.04,0.095,0.001,0.255,0.007,0.016,0.336,0.055,3,119,spam
0.023,0.047,0.425,0.028,0.152,0.018,0.011,0.443,0.121,4,65,spam
0.351,0.227,0.261,0.043,0.104,0.003,0.089,0.179,0.148,19,185,spam
0.11,0.002,0.022,0.01,0.114,0.107,0.02,0.041,0.062,5,96,ham
0.151,0.12,0.356,0.015,0.07,0.1,0.027,0.126,0.055,4,53,ham
0.15,0.31,0.229,0.012,0.159,0.024,0.079,0.14,0.122,2,482,spam
0.077,0.122,0.007,0.004,0.068,0.016,0.05,0.113,0.081,5,154,spam
0.16,0.51,0.029,0.021,0.359,0.016,0.029,0.061,0.204,0,45,spam
0.091,0.116,0.202,0.193,0.04,0.306,0.014,0.128,0.066,4,222,spam
0.038,0.003,0.217,0.022,0.888,0.118,0.072,0.118,0.085,0,325,spam
0.082,0.175,0.275,0.031,0.028,0.088,0.01,0.047,0.014,1,284,ham
0.076,0.033,0.255,0.053,0.862,0.039,0.132,0.467,0.181,4,183,spam
0.173,0.059,0.215,0.052,0.537,0.057,0.008,0.433,0.055,6,147,spam
0.4,0.037,0.291,0.15,0.342,0.009,0.082,0.285,0.127,2,300,spam
0.053,0.031,0.171,0.097,0.73,0.629,0.028,0.102,0.056,3,246,ham
0.144,0.056,0.06,0.079,0.045,0.141,0.01,0.093,0.0,3,169,ham
0.011,0.048,0.487,0.151,0.058,0.097,0.026,0.252,0.051,7,214,spam
0.15,0.1,0.004,0.013,0.087,0.089,0.013,0.187,0.016,0,37,ham
0.046,0.168,0.091,0.048,0.084,0.07,0.007,0.184,0.051,3,4,ham
0.004,0.035,0.261,0.109,0.112,0.03,0.014,0.027,0.039,0,535,ham
0.045,0.024,0.111,0.049,0.257,0.026,0.101,0.193,0.023,2,548,ham
0.094,0.11,0.005,0.19,0.009,0.08,0.006,0.464,0.013,4,310,spam
0.013,0.111,0.014,0.005,0.145,0.007,0.18,0.018,0.13,0,93,spam
0.258,0.231,0.209,0.029,0.085,0.008,0.0,0.083,0.141,3,33,ham
0.008,0.002,0.67,0.189,0.28,0.082,0.054,0.142,0.031,13,88,spam
0.266,0.192,0.161,0.024,1.263,0.252,0.097,0.232,0.068,6,259,spam
0.123,0.074,0.141,0.067,0.219,0.246,0.136,0.019,0.062,8,82,ham
0.04,0.097,0.077,0.002,0.166,0.001,0.008,0.412,0.044,4,318,spam
0.05,0.01,0.059,0.059,0.138,0.011,0.06,0.008,0.033,11,224,ham
0.135,0.057,0.004,0.136,0.461,0.087,0.006,0.39,0.021,1,199,spam
0.092,0.026,0.064,0.024,0.022,0.189,0.022,0.006,0.206,3,533,ham
0.111,0.029,0.119,0.001,0.964,0.309,0.066,0.033,0.179,5,448,ham
0.049,0.07,0.044,0.001,0.162,0.197,0.021,0.322,0.054,10,249,spam
0.067,0.167,0.018,0.111,0.113,0.113,0.019,0.393,0.128,2,44,spam
0.459,0.136,0.253,0.064,1.096,0.022,0.006,0.806,0.069,0,559,spam
0.024,0.089,0.45,0.006,0.824,0.008,0.003,0.025,0.009,18,52,ham
0.054,0.078,0.552,0.003,0.308,0.005,0.006,0.15,0.173,0,93,spam
0.035,0.056,0.192,0.082,0.006,0.095,0.104,0.016,0.025,1,351,ham
0.145,0.36,0.011,0.083,0.414,0.004,0.001,0.034,0.123,3,47,ham
0.144,0.082,0.27,0.006,0.123,0.134,0.059,0.038,0.075,3,204,ham
0.035,0.029,0.023,0.018,0.147,0.125,0.073,0.013,0.117,9,122,spam
0.008,0.026,0.222,0.076,0.052,0.008,0.042,0.447,0.064,3,196,spam
0.001,0.095,0.302,0.037,0.222,0.237,0.066,0.027,0.121,4,634,ham
0.056,0.074,0.259,0.157,0.409,0.074,0.053,0.198,0.003,1,330,ham
0.053,0.001,0.607,0.033,0.096,0.235,0.03,0.197,0.004,4,70,spam
0.446,0.177,0.268,0.056,0.838,0.232,0.024,0.044,0.227,2,12,spam
0.063,0.122,0.236,0.036,0.065,0.022,0.142,1.289,0.139,1,683,spam
0.03,0.108,0.061,0.143,0.021,0.048,0.179,0.085,0.176,15,176,spam
0.222,0.007,0.517,0.025,0.31,0.014,0.053,0.471,0.061,0,38,spam
0.068,0.045,0.04,0.013,0.568,0.149,0.011,0.592,0.062,6,197,spam
0.091,0.274,0.471,0.02,0.918,0.07,0.03,0.595,0.076,12,9,spam
0.01,0.198,0.075,0.096,0.437,0.264,0.034,0.28,0.028,1,42,spam
0.048,0.034,0.028,0.034,0.067,0.023,0.071,0.059,0.132,1,200,ham
0.289,0.017,0.351,0.022,1.14,0.117,0.055,0.026,0.177,3,103,ham
0.089,0.06,0.0,0.039,0.756,0.453,0.036,0.169,0.238,2,79,spam
0.042,0.044,0.357,0.007,0.053,0.109,0.057,0.089,0.073,7,213,spam
0.098,0.115,0.061,0.0,0.245,0.007,0.001,0.356,0.054,2,403,spam
0.241,0.339,0.432,0.016,0.243,0.089,0.075,0.273,0.178,21,227,spam
0.032,0.045,0.235,0.046,0.175,0.02,0.012,0.065,0.14,10,125,ham
0.07,0.006,0.219,0.062,1.246,0.003,0.053,0.003,0.202,11,215,spam
0.319,0.228,0.091,0.088,0.018,0.041,0.006,0.054,0.107,0,238,ham
0.019,0.004,0.012,0.131,0.296,0.031,0.006,0.167,0.215,1,298,spam
0.127,0.305,0.354,0.027,0.069,0.155,0.002,0.016,0.009,1,73,ham
0.095,0.109,0.037,0.067,0.225,0.047,0.121,0.215,0.114,6,24,spam
0.114,0.284,0.093,0.004,0.454,0.132,0.046,0.223,0.009,0,229,spam
0.043,0.022,0.183,0.003,0.085,0.002,0.022,0.037,0.138,8,26,ham
0.038,0.004,0.132,0.007,0.15,0.001,0.078,0.181,0.099,4,124,spam
0.115,0.067,0.044,0.03,0.903,0.003,0.049,0.187,0.002,4,52,spam
0.024,0.06,0.03,0.012,0.43,0.025,0.048,0.13,0.091,4,81,spam
0.054,0.04,0.026,0.017,0.255,0.047,0.033,0.613,0.016,4,127,spam
0.021,0.316,0.398,0.052,0.075,0.094,0.0,0.023,0.015,1,453,ham
0.001,0.173,0.006,0.022,0.166,0.426,0.015,0.104,0.016,2,228,ham
0.351,0.108,0.755,0.041,0.446,0.044,0.006,0.429,0.066,3,38,spam
0.057,0.018,0.044,0.027,0.515,0.006,0.054,0.098,0.012,6,423,ham
0.349,0.133,0.023,0.009,0.084,0.022,0.014,0.111,0.013,2,139,ham
0.015,0.13,0.172,0.004,0.325,0.228,0.03,0.221,0.03,8,46,ham
0.089,0.055,0.017,0.013,0.03,0.12,0.022,0.219,0.0,8,150,spam
0.022,0.259,0.184,0.003,0.007,0.156,0.008,0.005,0.032,2,42,ham
0.156,0.018,0.38,0.048,0.239,0.013,0.159,0.122,0.096,4,92,spam
0.153,0.031,0.01,0.079,0.076,0.015,0.135,0.081,0.092,2,327,spam
0.012,0.007,0.322,0.021,0.025,0.012,0.004,0.198,0.349,1,215,spam
0.243,0.159,0.1,0.024,0.393,0.195,0.088,0.162,0.013,8,130,spam
0.022,0.097,0.035,0.085,0.207,0.024,0.034,0.21,0.201,24,51,spam
0.095,0.038,0.039,0.013,0.477,0.103,0.074,0.212,0.05,4,66,spam
0.424,0.018,0.502,0.006,0.327,0.073,0.008,0.059,0.049,12,766,ham
0.214,0.004,0.023,0.035,0.393,0.079,0.007,0.057,0.043,5,84,ham
0.314,0.018,0.403,0.052,0.11,0.022,0.111,0.092,0.013,4,191,spam
0.042,0.06,0.157,0.046,0.092,0.101,0.114,0.055,0.065,3,139,spam
0.011,0.028,0.008,0.063,0.276,0.004,0.031,0.23,0.155,1,5,spam
0.021,0.03,0.125,0.003,0.067,0.503,0.102,0.185,0.208,0,579,spam
0.069,0.208,0.34,0.028,0.507,0.003,0.055,0.049,0.329,3,18,spam
0.158,0.072,0.259,0.014,0.222,0.005,0.01,0.431,0.154,4,215,spam
0.016,0.131,0.134,0.071,0.077,0.039,0.02,0.123,0.098,4,333,spam
0.108,0.004,0.393,0.103,0.294,0.178,0.007,0.027,0.069,6,276,ham
0.039,0.045,0.026,0.017,0.87,0.03,0.074,0.048,0.208,1,331,spam
0.042,0.065,0.481,0.005,0.026,0.064,0.211,0.155,0.135,2,269,spam
0.108,0.021,0.375,0.015,0.035,0.002,0.04,0.083,0.018,3,118,ham
0.063,0.013,0.246,0.005,0.557,0.008,0.053,0.381,0.115,1,453,spam
0.167,0.204,0.341,0.019,0.035,0.094,0.069,0.137,0.056,12,487,spam
0.017,0.28,0.157,0.039,0.012,0.022,0.013,0.494,0.091,6,115,spam
0.156,0.008,0.225,0.182,0.128,0.119,0.02,0.021,0.229,0,133,spam
0.007,0.043,0.164,0.025,0.189,0.154,0.027,0.221,0.106,6,133,spam
0.022,0.318,0.088,0.012,0.253,0.19,0.045,0.434,0.279,4,65,spam
0.107,0.009,0.168,0.009,0.212,0.014,0.095,0.069,0.201,4,24,spam
0.193,0.103,0.06,0.009,0.733,0.061,0.015,0.029,0.014,23,61,spam
0.029,0.358,0.116,0.011,0.439,0.294,0.032,0.122,0.001,5,372,ham
0.04,0.383,0.066,0.072,1.237,0.148,0.07,0.651,0.049,11,157,spam
0.077,0.064,0.026,0.003,0.194,0.012,0.005,0.201,0.2,12,380,spam
0.024,0.018,0.078,0.298,0.026,0.07,0.036,0.207,0.026,1,273,spam
0.167,0.023,0.382,0.037,0.934,0.256,0.008,0.223,0.118,0,86,spam
0.149,0.22,0.096,0.039,0.001,0.058,0.039,0.008,0.065,3,41,ham
0.016,0.243,0.276,0.022,0.449,0.182,0.073,0.118,0.137,7,168,spam
0.062,0.094,0.039,0.059,0.01,0.068,0.014,0.016,0.018,9,549,ham
0.149,0.145,0.11,0.032,0.43,0.011,0.095,0.076,0.027,8,366,spam
0.041,0.135,0.024,0.02,0.834,0.016,0.02,0.345,0.028,3,289,spam
0.1,0.108,0.03,0.015,0.148,0.005,0.011,0.214,0.08,7,289,ham
0.005,0.176,0.192,0.13,0.083,0.022,0.031,1.084,0.034,6,150,spam
0.094,0.116,0.187,0.017,0.077,0.224,0.104,0.038,0.167,2,37,ham
0.017,0.076,0.048,0.029,0.203,0.105,0.004,0.101,0.043,1,67,ham
0.178,0.027,0.129,0.022,0.056,0.134,0.02,0.332,0.108,5,172,spam
0.044,0.136,0.398,0.005,0.335,0.097,0.053,0.049,0.297,6,76,spam
0.033,0.064,0.038,0.01,0.138,0.049,0.022,0.033,0.093,4,304,ham
0.184,0.035,0.004,0.011,0.117,0.024,0.004,0.112,0.028,1,93,ham
0.005,0.162,0.211,0.059,0.186,0.26,0.02,0.097,0.177,2,24,spam
0.051,0.119,0.011,0.026,0.235,0.072,0.086,0.784,0.001,6,305,spam
0.046,0.277,0.782,0.076,0.046,0.066,0.172,0.122,0.03,16,240,spam
0.034,0.018,0.188,0.062,0.369,0.555,0.002,0.395,0.049,14,58,spam
0.243,0.105,0.127,0.011,0.644,0.048,0.042,0.438,0.022,4,794,spam
0.139,0.028,0.112,0.041,0.098,0.193,0.006,0.034,0.093,11,103,ham
0.007,0.234,0.17,0.068,0.06,0.198,0.057,0.251,0.082,0,228,spam
0.125,0.01,0.019,0.05,0.429,0.026,0.0,0.065,0.052,10,483,ham
0.075,0.107,0.532,0.046,0.061,0.01,0.001,0.02,0.035,3,34,ham
0.231,0.157,0.197,0.067,0.013,0.371,0.075,0.415,0.057,8,422,spam
0.038,0.044,0.041,0.003,0.29,0.055,0.004,0.069,0.034,0,243,ham
0.085,0.308,0.165,0.066,0.082,0.0,0.018,0.085,0.025,10,37,ham
0.069,0.19,0.029,0.016,0.057,0.069,0.159,0.078,0.043,5,218,ham
0.067,0.035,0.004,0.042,1.199,0.097,0.211,0.045,0.092,1,415,spam
0.061,0.001,0.199,0.014,0.104,0.15,0.009,0.114,0.105,2,321,ham
0.023,0.035,0.209,0.091,0.701,0.286,0.041,0.112,0.035,1,286,ham
0.141,0.033,0.175,0.033,0.059,0.247,0.041,0.105,0.295,3,35,spam
0.06,0.221,0.041,0.051,0.513,0.282,0.03,0.496,0.03,2,42,spam
0.318,0.341,0.185,0.079,0.209,0.003,0.129,0.083,0.125,4,159,spam
0.03,0.007,0.012,0.113,0.025,0.124,0.07,0.006,0.008,8,174,ham
0.115,0.064,0.188,0.066,0.397,0.026,0.072,0.039,0.109,20,575,spam
0.283,0.079,0.161,0.008,0.668,0.021,0.016,0.256,0.062,1,126,spam
0.109,0.01,0.213,0.096,0.053,0.161,0.028,0.179,0.084,1,72,spam
0.205,0.047,0.452,0.048,0.388,0.054,0.033,0.606,0.02,3,42,spam
0.176,0.038,0.38,0.047,0.177,0.248,0.018,0.237,0.057,1,11,ham
0.045,0.077,0.789,0.127,0.421,0.004,0.005,0.043,0.145,9,14,ham
0.092,0.108,0.748,0.014,0.375,0.162,0.007,0.026,0.146,3,171,spam
0.017,0.122,0.296,0.014,0.008,0.015,0.01,0.147,0.027,5,39,ham
0.077,0.015,0.627,0.036,0.059,0.019,0.011,0.219,0.043,1,382,spam
0.026,0.168,0.404,0.069,0.191,0.065,0.014,0.036,0.0,7,182,ham
0.136,0.113,0.26,0.03,0.814,0.05,0.015,0.184,0.009,18,400,ham
0.075,0.22,0.016,0.05,0.126,0.067,0.03,0.401,0.014,3,112,spam
0.053,0.06,0.01,0.03,0.297,0.281,0.036,0.26,0.035,16,181,spam
0.031,0.224,0.364,0.047,0.004,0.107,0.018,0.218,0.142,0,149,spam
0.664,0.201,0.135,0.086,0.373,0.034,0.119,0.311,0.071,0,864,spam
0.007,0.058,0.337,0.01,0.277,0.019,0.04,0.022,0.157,16,319,spam
0.004,0.048,0.075,0.059,0.377,0.054,0.077,0.046,0.141,6,181,ham
0.024,0.27,0.101,0.077,0.705,0.06,0.129,0.008,0.088,1,187,spam
0.354,0.126,0.241,0.03,0.048,0.092,0.009,0.031,0.069,2,57,ham
0.387,0.263,0.494,0.02,0.091,0.031,0.028,0.489,0.268,4,265,spam
0.106,0.159,0.018,0.001,1.64,0.146,0.028,0.05,0.084,6,813,ham
0.212,0.094,0.395,0.08,0.051,0.01,0.022,0.217,0.066,9,28,spam
0.024,0.012,0.315,0.02,0.383,0.082,0.0,0.235,0.203,0,203,spam
0.358,0.034,0.076,0.022,0.387,0.098,0.085,0.207,0.007,5,146,spam
0.015,0.347,0.088,0.02,0.345,0.023,0.006,0.161,0.107,3,380,spam
